SA_PUB2022,lat,lon,walk_node_id,snap_distance_m
267028040,53.40712008656957,-6.435144915857632,10686131047,122.170670006745
267145011,53.28356182656484,-6.358239513491904,4906672127,31.986401976330395
267138015,53.287042365630676,-6.417462539992072,8495352650,23.63106070281861
268006010,53.37447570529438,-6.31855768559863,454958875,15.502501500084746
267078019,53.28408272331533,-6.233200514796447,60940255,13.231561401084297
267100040,53.34068828728091,-6.426563098371411,8766446451,17.00857825214792
267017006,53.290086231569724,-6.153147897551049,26796479,3.586650522751541
268057008,53.33976903397544,-6.345412802745419,196244626,22.3541912115681
268115007,53.34122554517974,-6.232930310219247,621868399,17.637227028956996
268070009,53.376541743898215,-6.225887764199658,1707057977,11.323326533063097
